TIdx,Time,NCells_S,NCells_R,NCells,DrugConcentration,rS,rR,mS,mR,dS,dR,dD,dt,NCycles,NAttemptedDivs,NFailedDivs,NDeaths,ReplicateId,InitSize,RFrac,TxName,Cost
102.0,102.0,935.0,313.0,1248.0,1.0,0.027,0.008582457440227878,0.0,0.0,0.004989618836634077,0.004989618836634077,0.75,1.0,0.0,5.0,0.0,1.0,1.0,0.59,0.037,0.0,0.682131205917486
103.0,103.0,926.0,317.0,1243.0,1.0,0.027,0.008582457440227878,0.0,0.0,0.004989618836634077,0.004989618836634077,0.75,1.0,0.0,4.0,0.0,0.0,1.0,0.59,0.037,0.0,0.682131205917486
104.0,104.0,908.0,317.0,1225.0,1.0,0.027,0.008582457440227878,0.0,0.0,0.004989618836634077,0.004989618836634077,0.75,1.0,0.0,3.0,0.0,3.0,1.0,0.59,0.037,0.0,0.682131205917486
105.0,105.0,893.0,320.0,1213.0,1.0,0.027,0.008582457440227878,0.0,0.0,0.004989618836634077,0.004989618836634077,0.75,1.0,0.0,5.0,0.0,2.0,1.0,0.59,0.037,0.0,0.682131205917486
106.0,106.0,881.0,318.0,1199.0,1.0,0.027,0.008582457440227878,0.0,0.0,0.004989618836634077,0.004989618836634077,0.75,1.0,0.0,1.0,0.0,3.0,1.0,0.59,0.037,0.0,0.682131205917486
107.0,107.0,861.0,319.0,1180.0,1.0,0.027,0.008582457440227878,0.0,0.0,0.004989618836634077,0.004989618836634077,0.75,1.0,0.0,2.0,0.0,1.0,1.0,0.59,0.037,0.0,0.682131205917486
108.0,108.0,846.0,322.0,1168.0,1.0,0.027,0.008582457440227878,0.0,0.0,0.004989618836634077,0.004989618836634077,0.75,1.0,0.0,4.0,0.0,1.0,1.0,0.59,0.037,0.0,0.682131205917486
109.0,109.0,835.0,326.0,1161.0,1.0,0.027,0.008582457440227878,0.0,0.0,0.004989618836634077,0.004989618836634077,0.75,1.0,0.0,5.0,0.0,1.0,1.0,0.59,0.037,0.0,0.682131205917486
110.0,110.0,819.0,327.0,1146.0,1.0,0.027,0.008582457440227878,0.0,0.0,0.004989618836634077,0.004989618836634077,0.75,1.0,0.0,2.0,0.0,1.0,1.0,0.59,0.037,0.0,0.682131205917486
111.0,111.0,804.0,331.0,1135.0,1.0,0.027,0.008582457440227878,0.0,0.0,0.004989618836634077,0.004989618836634077,0.75,1.0,0.0,5.0,0.0,1.0,1.0,0.59,0.037,0.0,0.682131205917486
112.0,112.0,789.0,330.0,1119.0,1.0,0.027,0.008582457440227878,0.0,0.0,0.004989618836634077,0.004989618836634077,0.75,1.0,0.0,3.0,1.0,3.0,1.0,0.59,0.037,0.0,0.682131205917486
113.0,113.0,768.0,334.0,1102.0,1.0,0.027,0.008582457440227878,0.0,0.0,0.004989618836634077,0.004989618836634077,0.75,1.0,0.0,4.0,0.0,0.0,1.0,0.59,0.037,0.0,0.682131205917486
114.0,114.0,756.0,337.0,1093.0,1.0,0.027,0.008582457440227878,0.0,0.0,0.004989618836634077,0.004989618836634077,0.75,1.0,0.0,4.0,0.0,1.0,1.0,0.59,0.037,0.0,0.682131205917486
115.0,115.0,732.0,338.0,1070.0,1.0,0.027,0.008582457440227878,0.0,0.0,0.004989618836634077,0.004989618836634077,0.75,1.0,0.0,2.0,0.0,1.0,1.0,0.59,0.037,0.0,0.682131205917486
